run_id,map_type,map_name,map_size,obstacle_ratio,task_id,start,goal,optimal_length,algorithm,success,path_length,turn_count,expanded_nodes,runtime_ms,collision_free
exp_v1_rerun,dao,brc100d,492x512,0.8768,38,"217,288","228,285",12.242641,ablation_no_smooth,True,12.242641,2,12,0.1949,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,39,"273,116","277,105",12.656854,dijkstra,True,12.656854,3,413,2.6821,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,39,"273,116","277,105",12.656854,astar_euclidean,True,12.656854,3,33,0.2355,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,39,"273,116","277,105",12.656854,astar_octile,True,12.656854,2,31,0.2492,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,39,"273,116","277,105",12.656854,weighted_1.2,True,12.656854,3,12,0.1151,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,39,"273,116","277,105",12.656854,improved_ours,True,11.704700,0,12,0.1727,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,39,"273,116","277,105",12.656854,ablation_no_adapt,True,11.704700,0,31,0.2625,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,39,"273,116","277,105",12.656854,ablation_no_smooth,True,12.656854,3,12,0.1680,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,40,"198,332","197,316",17.242641,dijkstra,True,17.242641,5,384,11.5404,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,40,"198,332","197,316",17.242641,astar_euclidean,True,17.242641,6,32,0.2421,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,40,"198,332","197,316",17.242641,astar_octile,True,17.242641,4,19,0.1603,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,40,"198,332","197,316",17.242641,weighted_1.2,True,17.242641,4,19,0.1658,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,40,"198,332","197,316",17.242641,improved_ours,True,16.279359,1,19,0.2497,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,40,"198,332","197,316",17.242641,ablation_no_adapt,True,16.279359,1,19,0.1537,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,40,"198,332","197,316",17.242641,ablation_no_smooth,True,17.242641,4,19,0.2391,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,41,"316,107","321,122",19.656854,dijkstra,True,19.656854,4,499,3.0510,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,41,"316,107","321,122",19.656854,astar_euclidean,True,19.656854,7,84,0.5694,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,41,"316,107","321,122",19.656854,astar_octile,True,19.656854,4,79,0.7376,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,41,"316,107","321,122",19.656854,weighted_1.2,True,19.656854,4,48,0.4242,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,41,"316,107","321,122",19.656854,improved_ours,True,18.749799,1,50,0.5894,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,41,"316,107","321,122",19.656854,ablation_no_adapt,True,18.749799,1,79,0.5881,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,41,"316,107","321,122",19.656854,ablation_no_smooth,True,19.656854,4,50,0.6114,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,42,"320,244","311,231",16.727922,dijkstra,True,16.727922,3,551,3.5545,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,42,"320,244","311,231",16.727922,astar_euclidean,True,16.727922,7,51,0.3903,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,42,"320,244","311,231",16.727922,astar_octile,True,16.727922,2,18,0.1972,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,42,"320,244","311,231",16.727922,weighted_1.2,True,16.727922,1,14,0.1445,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,42,"320,244","311,231",16.727922,improved_ours,True,15.811388,0,14,0.2578,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,42,"320,244","311,231",16.727922,ablation_no_adapt,True,15.811388,0,18,0.1892,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,42,"320,244","311,231",16.727922,ablation_no_smooth,True,16.727922,1,14,0.2561,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,43,"191,340","174,338",17.828427,dijkstra,True,17.828427,1,695,4.3280,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,43,"191,340","174,338",17.828427,astar_euclidean,True,17.828427,4,36,0.2739,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,43,"191,340","174,338",17.828427,astar_octile,True,17.828427,1,18,0.1787,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,43,"191,340","174,338",17.828427,weighted_1.2,True,17.828427,1,18,0.1702,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,43,"191,340","174,338",17.828427,improved_ours,True,17.117243,0,18,0.2961,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,43,"191,340","174,338",17.828427,ablation_no_adapt,True,17.117243,0,18,0.1888,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,43,"191,340","174,338",17.828427,ablation_no_smooth,True,17.828427,3,18,0.2882,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,44,"202,346","217,354",18.313709,dijkstra,True,18.313708,3,748,4.7588,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,44,"202,346","217,354",18.313709,astar_euclidean,True,18.313708,12,82,0.6137,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,44,"202,346","217,354",18.313709,astar_octile,True,18.313708,5,72,0.5934,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,44,"202,346","217,354",18.313709,weighted_1.2,True,18.313708,1,16,0.1701,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,44,"202,346","217,354",18.313709,improved_ours,True,17.000000,0,16,0.3313,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,44,"202,346","217,354",18.313709,ablation_no_adapt,True,17.000000,0,72,0.5831,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,44,"202,346","217,354",18.313709,ablation_no_smooth,True,18.313708,1,16,0.2950,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,45,"287,227","276,214",17.556349,dijkstra,True,17.556349,1,810,5.3128,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,45,"287,227","276,214",17.556349,astar_euclidean,True,17.556349,3,40,0.3205,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,45,"287,227","276,214",17.556349,astar_octile,True,17.556349,2,28,0.3544,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,45,"287,227","276,214",17.556349,weighted_1.2,True,17.556349,1,14,0.1573,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,45,"287,227","276,214",17.556349,improved_ours,True,17.029386,0,14,0.2695,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,45,"287,227","276,214",17.556349,ablation_no_adapt,True,17.029386,0,28,0.2646,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,45,"287,227","276,214",17.556349,ablation_no_smooth,True,17.556349,1,14,0.2688,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,46,"226,101","237,114",19.313709,dijkstra,True,19.313708,5,378,2.2145,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,46,"226,101","237,114",19.313709,astar_euclidean,True,19.313708,12,72,0.4997,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,46,"226,101","237,114",19.313709,astar_octile,True,19.313708,8,63,0.4801,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,46,"226,101","237,114",19.313709,weighted_1.2,True,19.313708,3,31,0.2618,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,46,"226,101","237,114",19.313709,improved_ours,True,17.888544,1,37,0.4747,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,46,"226,101","237,114",19.313709,ablation_no_adapt,True,17.888544,1,63,0.4518,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,46,"226,101","237,114",19.313709,ablation_no_smooth,True,19.313708,6,37,0.4681,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,47,"266,114","256,101",17.142136,dijkstra,True,17.142136,1,770,5.0150,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,47,"266,114","256,101",17.142136,astar_euclidean,True,17.142136,2,45,0.3617,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,47,"266,114","256,101",17.142136,astar_octile,True,17.142136,2,37,0.3429,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,47,"266,114","256,101",17.142136,weighted_1.2,True,17.142136,2,14,0.1405,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,47,"266,114","256,101",17.142136,improved_ours,True,16.401219,0,14,0.2509,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,47,"266,114","256,101",17.142136,ablation_no_adapt,True,16.401219,0,37,0.3653,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,47,"266,114","256,101",17.142136,ablation_no_smooth,True,17.142136,2,14,0.2723,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,48,"304,204","300,188",17.656854,dijkstra,True,17.656854,3,839,5.5505,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,48,"304,204","300,188",17.656854,astar_euclidean,True,17.656854,4,58,0.4347,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,48,"304,204","300,188",17.656854,astar_octile,True,17.656854,5,20,0.1780,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,48,"304,204","300,188",17.656854,weighted_1.2,True,17.656854,3,22,0.1891,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,48,"304,204","300,188",17.656854,improved_ours,True,16.492423,0,18,0.2905,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,48,"304,204","300,188",17.656854,ablation_no_adapt,True,16.492423,0,20,0.2004,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,48,"304,204","300,188",17.656854,ablation_no_smooth,True,18.485281,5,18,0.2638,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,49,"286,223","271,235",19.970563,dijkstra,True,19.970563,3,1031,6.5937,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,49,"286,223","271,235",19.970563,astar_euclidean,True,19.970563,4,57,0.4462,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,49,"286,223","271,235",19.970563,astar_octile,True,19.970563,3,45,0.4282,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,49,"286,223","271,235",19.970563,weighted_1.2,True,19.970563,1,16,0.1669,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,49,"286,223","271,235",19.970563,improved_ours,True,19.209373,0,16,0.2977,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,49,"286,223","271,235",19.970563,ablation_no_adapt,True,19.209373,0,45,0.4365,True
exp_v1_rerun,dao,brc100d,492x512,0.8768,49,"286,223","271,235",19.970563,ablation_no_smooth,True,19.970563,1,16,0.2917,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,0,"332,86","329,88",3.828427,dijkstra,True,3.828427,1,38,0.3080,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,0,"332,86","329,88",3.828427,astar_euclidean,True,3.828427,2,4,0.0360,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,0,"332,86","329,88",3.828427,astar_octile,True,3.828427,2,4,0.0497,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,0,"332,86","329,88",3.828427,weighted_1.2,True,3.828427,1,4,0.0474,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,0,"332,86","329,88",3.828427,improved_ours,True,3.605551,0,4,0.0792,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,0,"332,86","329,88",3.828427,ablation_no_adapt,True,3.605551,0,4,0.0393,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,0,"332,86","329,88",3.828427,ablation_no_smooth,True,3.828427,1,4,0.0732,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,1,"341,172","344,170",3.828427,dijkstra,True,3.828427,1,44,0.2862,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,1,"341,172","344,170",3.828427,astar_euclidean,True,3.828427,2,4,0.0331,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,1,"341,172","344,170",3.828427,astar_octile,True,3.828427,2,4,0.0568,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,1,"341,172","344,170",3.828427,weighted_1.2,True,3.828427,1,4,0.0386,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,1,"341,172","344,170",3.828427,improved_ours,True,3.605551,0,4,0.0961,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,1,"341,172","344,170",3.828427,ablation_no_adapt,True,3.605551,0,4,0.0398,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,1,"341,172","344,170",3.828427,ablation_no_smooth,True,3.828427,1,4,0.0725,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,2,"196,186","196,188",2.000000,dijkstra,True,2.000000,0,11,0.0857,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,2,"196,186","196,188",2.000000,astar_euclidean,True,2.000000,0,3,0.0384,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,2,"196,186","196,188",2.000000,astar_octile,True,2.000000,0,3,0.0421,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,2,"196,186","196,188",2.000000,weighted_1.2,True,2.000000,0,3,0.0269,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,2,"196,186","196,188",2.000000,improved_ours,True,2.000000,0,3,0.0491,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,2,"196,186","196,188",2.000000,ablation_no_adapt,True,2.000000,0,3,0.0268,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,2,"196,186","196,188",2.000000,ablation_no_smooth,True,2.000000,0,3,0.0465,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,3,"276,15","275,14",1.414214,dijkstra,True,1.414214,0,6,0.0445,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,3,"276,15","275,14",1.414214,astar_euclidean,True,1.414214,0,2,0.0130,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,3,"276,15","275,14",1.414214,astar_octile,True,1.414214,0,2,0.0162,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,3,"276,15","275,14",1.414214,weighted_1.2,True,1.414214,0,2,0.0147,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,3,"276,15","275,14",1.414214,improved_ours,True,1.414214,0,2,0.0334,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,3,"276,15","275,14",1.414214,ablation_no_adapt,True,1.414214,0,2,0.0222,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,3,"276,15","275,14",1.414214,ablation_no_smooth,True,1.414214,0,2,0.0318,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,4,"359,103","358,104",1.414214,dijkstra,True,1.414214,0,7,0.0472,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,4,"359,103","358,104",1.414214,astar_euclidean,True,1.414214,0,2,0.0172,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,4,"359,103","358,104",1.414214,astar_octile,True,1.414214,0,2,0.0164,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,4,"359,103","358,104",1.414214,weighted_1.2,True,1.414214,0,2,0.0154,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,4,"359,103","358,104",1.414214,improved_ours,True,1.414214,0,2,0.0336,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,4,"359,103","358,104",1.414214,ablation_no_adapt,True,1.414214,0,2,0.0164,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,4,"359,103","358,104",1.414214,ablation_no_smooth,True,1.414214,0,2,0.0387,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,5,"591,146","592,144",2.414214,dijkstra,True,2.414214,1,18,0.1329,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,5,"591,146","592,144",2.414214,astar_euclidean,True,2.414214,1,3,0.0225,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,5,"591,146","592,144",2.414214,astar_octile,True,2.414214,1,3,0.0299,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,5,"591,146","592,144",2.414214,weighted_1.2,True,2.414214,1,3,0.0272,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,5,"591,146","592,144",2.414214,improved_ours,True,2.236068,0,3,0.0550,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,5,"591,146","592,144",2.414214,ablation_no_adapt,True,2.236068,0,3,0.0278,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,5,"591,146","592,144",2.414214,ablation_no_smooth,True,2.414214,1,3,0.0720,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,6,"281,17","279,16",2.414214,dijkstra,True,2.414214,1,14,0.0988,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,6,"281,17","279,16",2.414214,astar_euclidean,True,2.414214,1,3,0.0349,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,6,"281,17","279,16",2.414214,astar_octile,True,2.414214,1,3,0.0280,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,6,"281,17","279,16",2.414214,weighted_1.2,True,2.414214,1,3,0.0268,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,6,"281,17","279,16",2.414214,improved_ours,True,2.236068,0,3,0.0716,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,6,"281,17","279,16",2.414214,ablation_no_adapt,True,2.236068,0,3,0.0434,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,6,"281,17","279,16",2.414214,ablation_no_smooth,True,2.414214,1,3,0.0901,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,7,"498,308","500,307",2.414214,dijkstra,True,2.414214,1,16,0.1676,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,7,"498,308","500,307",2.414214,astar_euclidean,True,2.414214,1,4,0.0463,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,7,"498,308","500,307",2.414214,astar_octile,True,2.414214,1,4,0.0544,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,7,"498,308","500,307",2.414214,weighted_1.2,True,2.414214,1,3,0.0440,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,7,"498,308","500,307",2.414214,improved_ours,True,2.236068,0,3,0.0646,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,7,"498,308","500,307",2.414214,ablation_no_adapt,True,2.236068,0,4,0.0508,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,7,"498,308","500,307",2.414214,ablation_no_smooth,True,2.414214,1,3,0.0904,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,8,"129,189","129,192",3.000000,dijkstra,True,3.000000,0,28,0.1940,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,8,"129,189","129,192",3.000000,astar_euclidean,True,3.000000,0,4,0.0318,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,8,"129,189","129,192",3.000000,astar_octile,True,3.000000,0,4,0.0367,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,8,"129,189","129,192",3.000000,weighted_1.2,True,3.000000,0,4,0.0376,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,8,"129,189","129,192",3.000000,improved_ours,True,3.000000,0,4,0.0640,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,8,"129,189","129,192",3.000000,ablation_no_adapt,True,3.000000,0,4,0.0369,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,8,"129,189","129,192",3.000000,ablation_no_smooth,True,3.000000,0,4,0.0615,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,9,"452,177","450,178",2.414214,dijkstra,True,2.414214,1,15,0.1030,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,9,"452,177","450,178",2.414214,astar_euclidean,True,2.414214,1,3,0.0236,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,9,"452,177","450,178",2.414214,astar_octile,True,2.414214,1,3,0.0284,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,9,"452,177","450,178",2.414214,weighted_1.2,True,2.414214,1,3,0.0278,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,9,"452,177","450,178",2.414214,improved_ours,True,2.236068,0,3,0.0551,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,9,"452,177","450,178",2.414214,ablation_no_adapt,True,2.236068,0,3,0.0270,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,9,"452,177","450,178",2.414214,ablation_no_smooth,True,2.414214,1,3,0.0528,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,10,"274,8","280,10",6.828427,dijkstra,True,6.828427,1,86,0.5294,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,10,"274,8","280,10",6.828427,astar_euclidean,True,6.828427,3,15,0.1118,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,10,"274,8","280,10",6.828427,astar_octile,True,6.828427,1,15,0.1273,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,10,"274,8","280,10",6.828427,weighted_1.2,True,6.828427,1,7,0.0683,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,10,"274,8","280,10",6.828427,improved_ours,True,6.324555,0,7,0.1203,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,10,"274,8","280,10",6.828427,ablation_no_adapt,True,6.324555,0,15,0.1271,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,10,"274,8","280,10",6.828427,ablation_no_smooth,True,6.828427,1,7,0.1216,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,11,"447,262","443,268",7.656854,dijkstra,True,7.656854,1,157,1.0122,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,11,"447,262","443,268",7.656854,astar_euclidean,True,7.656854,3,10,0.0981,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,11,"447,262","443,268",7.656854,astar_octile,True,7.656854,1,7,0.0764,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,11,"447,262","443,268",7.656854,weighted_1.2,True,7.656854,1,7,0.0726,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,11,"447,262","443,268",7.656854,improved_ours,True,7.211103,0,7,0.1289,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,11,"447,262","443,268",7.656854,ablation_no_adapt,True,7.211103,0,7,0.0733,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,11,"447,262","443,268",7.656854,ablation_no_smooth,True,7.656854,1,7,0.1293,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,12,"266,266","260,267",6.414214,dijkstra,True,6.414214,1,114,0.7284,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,12,"266,266","260,267",6.414214,astar_euclidean,True,6.414214,1,7,0.0595,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,12,"266,266","260,267",6.414214,astar_octile,True,6.414214,1,7,0.0680,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,12,"266,266","260,267",6.414214,weighted_1.2,True,6.414214,1,7,0.0670,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,12,"266,266","260,267",6.414214,improved_ours,True,6.082763,0,7,0.1159,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,12,"266,266","260,267",6.414214,ablation_no_adapt,True,6.082763,0,7,0.0659,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,12,"266,266","260,267",6.414214,ablation_no_smooth,True,6.414214,1,7,0.1174,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,13,"574,223","578,224",4.414214,dijkstra,True,4.414214,1,60,0.4084,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,13,"574,223","578,224",4.414214,astar_euclidean,True,4.414214,1,8,0.0602,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,13,"574,223","578,224",4.414214,astar_octile,True,4.414214,1,8,0.0691,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,13,"574,223","578,224",4.414214,weighted_1.2,True,4.414214,1,5,0.0476,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,13,"574,223","578,224",4.414214,improved_ours,True,4.123106,0,5,0.0845,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,13,"574,223","578,224",4.414214,ablation_no_adapt,True,4.123106,0,8,0.0701,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,13,"574,223","578,224",4.414214,ablation_no_smooth,True,4.414214,1,5,0.0820,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,14,"327,175","323,175",4.000000,dijkstra,True,4.000000,0,46,0.3235,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,14,"327,175","323,175",4.000000,astar_euclidean,True,4.000000,0,5,0.0398,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,14,"327,175","323,175",4.000000,astar_octile,True,4.000000,0,5,0.0453,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,14,"327,175","323,175",4.000000,weighted_1.2,True,4.000000,0,5,0.0440,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,14,"327,175","323,175",4.000000,improved_ours,True,4.000000,0,5,0.0784,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,14,"327,175","323,175",4.000000,ablation_no_adapt,True,4.000000,0,5,0.0462,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,14,"327,175","323,175",4.000000,ablation_no_smooth,True,4.000000,0,5,0.0756,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,15,"302,255","297,260",7.071068,dijkstra,True,7.071068,0,84,0.5271,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,15,"302,255","297,260",7.071068,astar_euclidean,True,7.071068,0,6,0.0498,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,15,"302,255","297,260",7.071068,astar_octile,True,7.071068,0,6,0.0610,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,15,"302,255","297,260",7.071068,weighted_1.2,True,7.071068,0,6,0.0582,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,15,"302,255","297,260",7.071068,improved_ours,True,7.071068,0,6,0.1083,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,15,"302,255","297,260",7.071068,ablation_no_adapt,True,7.071068,0,6,0.0611,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,15,"302,255","297,260",7.071068,ablation_no_smooth,True,7.071068,0,6,0.1064,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,16,"279,11","283,12",4.414214,dijkstra,True,4.414214,1,61,0.4248,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,16,"279,11","283,12",4.414214,astar_euclidean,True,4.414214,1,8,0.0605,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,16,"279,11","283,12",4.414214,astar_octile,True,4.414214,1,8,0.0688,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,16,"279,11","283,12",4.414214,weighted_1.2,True,4.414214,1,5,0.0466,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,16,"279,11","283,12",4.414214,improved_ours,True,4.123106,0,5,0.0822,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,16,"279,11","283,12",4.414214,ablation_no_adapt,True,4.123106,0,8,0.0698,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,16,"279,11","283,12",4.414214,ablation_no_smooth,True,4.414214,1,5,0.0830,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,17,"277,289","283,287",6.828427,dijkstra,True,6.828427,1,88,0.5781,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,17,"277,289","283,287",6.828427,astar_euclidean,True,6.828427,4,15,0.1153,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,17,"277,289","283,287",6.828427,astar_octile,True,6.828427,3,15,0.1371,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,17,"277,289","283,287",6.828427,weighted_1.2,True,6.828427,1,7,0.0691,True
exp_v1_rerun,dao,brc101d,639x384,0.8782,17,"277,289","283,287",6.828427,improved_ours,True,6.324555,0,7,0.1228,True
