run_id,map_type,map_name,map_size,obstacle_ratio,task_id,start,goal,optimal_length,algorithm,success,timeout,path_length,turn_count,expanded_nodes,preprocess_ms,search_ms,postprocess_ms,total_ms,capped_total_ms,collision_free
beta_tuning,dao,brc503d,257x320,0.1810,6,"188,21","28,92",190.580736,weighted_1.2,True,False,203.007143,40,2136,0.0000,16.5900,0.0000,16.5900,16.5900,True
beta_tuning,dao,brc503d,257x320,0.1810,6,"188,21","28,92",190.580736,improved_ours,True,False,190.344716,11,327,0.0000,3.9598,1.3169,5.2768,5.2768,True
beta_tuning,dao,brc503d,257x320,0.1810,6,"188,21","28,92",190.580736,ablation_no_adapt,True,False,186.120238,7,4155,0.0000,38.3586,1.2247,39.5833,39.5833,True
beta_tuning,dao,brc503d,257x320,0.1810,6,"188,21","28,92",190.580736,ablation_no_smooth,True,False,204.036580,26,327,0.0000,3.7387,0.0000,3.7387,3.7387,True
beta_tuning,dao,brc503d,257x320,0.1810,7,"203,101","58,75",190.622366,dijkstra,True,False,190.622366,38,27888,0.0000,171.3315,0.0000,171.3315,171.3315,True
beta_tuning,dao,brc503d,257x320,0.1810,7,"203,101","58,75",190.622366,astar_euclidean,True,False,190.622366,29,7572,0.0000,59.4965,0.0000,59.4965,59.4965,True
beta_tuning,dao,brc503d,257x320,0.1810,7,"203,101","58,75",190.622366,astar_octile,True,False,190.622366,11,6714,0.0000,54.8970,0.0000,54.8970,54.8970,True
beta_tuning,dao,brc503d,257x320,0.1810,7,"203,101","58,75",190.622366,weighted_1.2,True,False,190.622366,15,4937,0.0000,45.1611,0.0000,45.1611,45.1611,True
beta_tuning,dao,brc503d,257x320,0.1810,7,"203,101","58,75",190.622366,improved_ours,True,False,179.000385,7,3964,0.0000,48.3084,3.0184,51.3269,51.3269,True
beta_tuning,dao,brc503d,257x320,0.1810,7,"203,101","58,75",190.622366,ablation_no_adapt,True,False,179.017913,7,6714,0.0000,59.8983,2.5014,62.3997,62.3997,True
beta_tuning,dao,brc503d,257x320,0.1810,7,"203,101","58,75",190.622366,ablation_no_smooth,True,False,191.208153,59,3964,0.0000,59.5561,0.0000,59.5561,59.5561,True
beta_tuning,dao,brc503d,257x320,0.1810,8,"58,58","112,198",191.639610,dijkstra,True,False,191.639610,27,31424,0.0000,208.3228,0.0000,208.3228,208.3228,True
beta_tuning,dao,brc503d,257x320,0.1810,8,"58,58","112,198",191.639610,astar_euclidean,True,False,191.639610,44,4523,0.0000,27.8448,0.0000,27.8448,27.8448,True
beta_tuning,dao,brc503d,257x320,0.1810,8,"58,58","112,198",191.639610,astar_octile,True,False,191.639610,32,3661,0.0000,23.1173,0.0000,23.1173,23.1173,True
beta_tuning,dao,brc503d,257x320,0.1810,8,"58,58","112,198",191.639610,weighted_1.2,True,False,192.468037,37,1992,0.0000,15.3075,0.0000,15.3075,15.3075,True
beta_tuning,dao,brc503d,257x320,0.1810,8,"58,58","112,198",191.639610,improved_ours,True,False,183.358550,10,1732,0.0000,28.5651,1.7826,30.3477,30.3477,True
beta_tuning,dao,brc503d,257x320,0.1810,8,"58,58","112,198",191.639610,ablation_no_adapt,True,False,182.342684,11,3661,0.0000,23.2931,1.1405,24.4336,24.4336,True
beta_tuning,dao,brc503d,257x320,0.1810,8,"58,58","112,198",191.639610,ablation_no_smooth,True,False,199.095454,66,1732,0.0000,19.7491,0.0000,19.7491,19.7491,True
beta_tuning,dao,brc503d,257x320,0.1810,9,"62,179","109,50",192.267027,dijkstra,True,False,192.267027,18,33443,0.0000,211.3695,0.0000,211.3695,211.3695,True
beta_tuning,dao,brc503d,257x320,0.1810,9,"62,179","109,50",192.267027,astar_euclidean,True,False,192.267027,60,11057,0.0000,83.1226,0.0000,83.1226,83.1226,True
beta_tuning,dao,brc503d,257x320,0.1810,9,"62,179","109,50",192.267027,astar_octile,True,False,192.267027,40,10081,0.0000,87.7766,0.0000,87.7766,87.7766,True
beta_tuning,dao,brc503d,257x320,0.1810,9,"62,179","109,50",192.267027,weighted_1.2,True,False,194.752309,57,7718,0.0000,68.1888,0.0000,68.1888,68.1888,True
beta_tuning,dao,brc503d,257x320,0.1810,9,"62,179","109,50",192.267027,improved_ours,True,False,184.814432,23,7265,0.0000,91.9505,1.2567,93.2072,93.2072,True
beta_tuning,dao,brc503d,257x320,0.1810,9,"62,179","109,50",192.267027,ablation_no_adapt,True,False,183.470889,17,10081,0.0000,77.8784,1.1710,79.0494,79.0494,True
beta_tuning,dao,brc503d,257x320,0.1810,9,"62,179","109,50",192.267027,ablation_no_smooth,True,False,198.509668,66,7265,0.0000,92.7179,0.0000,92.7179,92.7179,True
