algorithm,path_length,turn_count,expanded,runtime_ms
ablation_no_adapt,9.650702469333332,0.05600000000000001,17.93866666666667,0.1668816
ablation_no_smooth,10.159610170666665,1.0013333333333334,9.979999999999997,0.1911218666666667
astar_euclidean,10.156296462666667,3.0280000000000005,24.490666666666666,0.20899293333333333
astar_octile,10.156296462666667,1.5733333333333337,17.93866666666667,0.1695250666666667
dijkstra,10.156296462666667,1.4266666666666665,326.0293333333332,2.3181134666666665
improved_ours,9.651568902666668,0.05733333333333334,9.979999999999997,0.1788612
weighted_1.2,10.158505601333333,0.9293333333333333,9.958666666666666,0.10721106666666665
