map_name,algorithm,n,path_length_mean,path_length_std,turn_count_mean,turn_count_std,expanded_mean,expanded_std,runtime_mean,runtime_std,success_rate,collision_free_rate
Berlin_0_512,weighted_1.2,50,10.016021700000001,5.87802679699536,0.8,0.4,9.5,5.080354318352215,0.098654,0.05452756811008538,1.0,1.0
Berlin_1_1024,ablation_no_adapt,50,9.5276221,5.630314411050095,0.02,0.13999999999999999,17.1,17.435882541471766,0.161636,0.14823548800472847,1.0,1.0
Berlin_1_1024,ablation_no_smooth,50,9.99719918,5.910049915483083,0.78,0.756042326857432,9.68,5.139805443788704,0.173628,0.08838176744102824,1.0,1.0
Berlin_1_1024,astar_euclidean,50,9.99719918,5.910049915483083,2.86,3.249676907017065,23.6,22.540629982323033,0.19388000000000002,0.17867550923391823,1.0,1.0
Berlin_1_1024,astar_octile,50,9.99719918,5.910049915483083,1.62,1.5085091978506462,17.1,17.435882541471766,0.16574999999999998,0.15675668055939435,1.0,1.0
Berlin_1_1024,dijkstra,50,9.99719918,5.910049915483083,1.24,1.123565752415051,350.3,320.2483567483212,2.388414,2.1532222168656907,1.0,1.0
Berlin_1_1024,improved_ours,50,9.5276221,5.630314411050095,0.02,0.13999999999999999,9.68,5.139805443788704,0.32931,1.0041478578874727,1.0,1.0
Berlin_1_1024,weighted_1.2,50,9.99719918,5.910049915483083,0.78,0.756042326857432,9.68,5.139805443788704,0.10715799999999998,0.06116105980115126,1.0,1.0
Berlin_1_256,ablation_no_adapt,50,9.52900576,5.479681137587265,0.02,0.13999999999999999,15.96,15.621728457504311,0.20906199999999997,0.1637181247021844,1.0,1.0
Berlin_1_256,ablation_no_smooth,50,10.04631612,5.7425822692695405,0.98,0.5473572873361604,9.7,5.135172830587107,0.24497,0.12249737507391739,1.0,1.0
Berlin_1_256,astar_euclidean,50,10.04631612,5.7425822692695405,3.08,2.784528685433138,23.34,22.075878238475585,0.25191399999999997,0.20091768464722065,1.0,1.0
Berlin_1_256,astar_octile,50,10.04631612,5.7425822692695405,1.46,1.043264108459598,15.96,15.621728457504311,0.211282,0.16355530402894305,1.0,1.0
Berlin_1_256,dijkstra,50,10.04631612,5.7425822692695405,1.48,1.0244998779892558,323.16,309.75018062948726,3.2943799999999994,3.1697561168014174,1.0,1.0
Berlin_1_256,improved_ours,50,9.52900576,5.479681137587265,0.02,0.13999999999999999,9.7,5.135172830587107,0.25565,0.12118683798168843,1.0,1.0
Berlin_1_256,weighted_1.2,50,10.04631612,5.7425822692695405,0.98,0.5473572873361604,9.62,5.0195218895827125,0.155566,0.13987211103004057,1.0,1.0
arena,ablation_no_adapt,50,9.546873860000002,5.491296078251184,0.08,0.2712931993250107,16.42,15.963821597599992,0.14837799999999998,0.12675086633234503,1.0,1.0
arena,ablation_no_smooth,50,10.03259026,5.725665569931327,1.2,0.9591663046625439,9.52,5.012943247235101,0.16623800000000002,0.08265418051133289,1.0,1.0
arena,astar_euclidean,50,10.03259026,5.725665569931327,2.66,2.5346400138875738,22.18,19.95363626009054,0.35753,1.3012644042238302,1.0,1.0
arena,astar_octile,50,10.03259026,5.725665569931327,1.56,1.3290598180668918,16.42,15.963821597599992,0.14706000000000002,0.12980395371482334,1.0,1.0
arena,dijkstra,50,10.03259026,5.725665569931327,1.32,0.9042123644365854,286.66,257.5147848182702,1.8294199999999998,1.6053721995848813,1.0,1.0
arena,improved_ours,50,9.54838106,5.490773846440027,0.08,0.3370459909270544,9.52,5.012943247235101,0.16202199999999997,0.08408374941687602,1.0,1.0
arena,weighted_1.2,50,10.03259026,5.725665569931327,0.94,0.58,9.52,5.012943247235101,0.09370200000000001,0.051626173555668446,1.0,1.0
arena2,ablation_no_adapt,50,9.893785359999999,5.398150996005138,0.12,0.32496153618543844,18.64,16.285895738337516,0.162082,0.1293153412244657,1.0,1.0
arena2,ablation_no_smooth,50,10.37116888,5.662956927441736,1.04,0.7735631842325486,10.16,5.224404272259182,0.17014799999999997,0.08770830574124665,1.0,1.0
arena2,astar_euclidean,50,10.37116888,5.662956927441736,2.66,2.4787900274125683,24.24,20.56070037717587,0.18404600000000002,0.14744712572308757,1.0,1.0
arena2,astar_octile,50,10.37116888,5.662956927441736,1.64,1.3078226179417451,18.64,16.285895738337516,0.16407200000000002,0.12972320538747106,1.0,1.0
arena2,dijkstra,50,10.37116888,5.662956927441736,1.4,1.0770329614269007,313.34,272.9036174183113,1.9695440000000002,1.727005862313154,1.0,1.0
arena2,improved_ours,50,9.89944424,5.407595564809493,0.12,0.32496153618543844,10.16,5.224404272259182,0.16936199999999996,0.08647009862374391,1.0,1.0
arena2,weighted_1.2,50,10.37116888,5.662956927441736,0.96,0.6916646586316233,10.06,5.096704817821021,0.09759400000000001,0.05110204853036716,1.0,1.0
battleground,ablation_no_adapt,50,10.108181100000001,5.543606096620662,0.1,0.41231056256176607,17.08,16.125557354708707,0.159104,0.14030224226290897,1.0,1.0
battleground,ablation_no_smooth,50,10.564306020000002,5.758701082949385,0.9,0.7280109889280518,10.56,6.129143496443855,0.181068,0.09236858435637085,1.0,1.0
battleground,astar_euclidean,50,10.564306020000002,5.758701082949385,2.56,2.954048070021881,22.78,21.028827832287753,0.18526399999999998,0.16165001052892017,1.0,1.0
battleground,astar_octile,50,10.564306020000002,5.758701082949385,1.4,1.1661903789690602,17.08,16.125557354708707,0.160236,0.13799049062888355,1.0,1.0
battleground,dijkstra,50,10.564306020000002,5.758701082949385,1.24,1.0688311372709909,358.02,319.4077325300688,2.614768,2.61734953282438,1.0,1.0
battleground,improved_ours,50,10.108181100000001,5.543606096620662,0.1,0.41231056256176607,10.56,6.129143496443855,0.189026,0.09334975695736973,1.0,1.0
battleground,weighted_1.2,50,10.564306020000002,5.758701082949385,0.9,0.7280109889280518,10.6,6.387487769068525,0.105838,0.05821252404766521,1.0,1.0
blastedlands,ablation_no_adapt,50,9.68375418,5.2252925123655185,0.08,0.33704599092705434,18.48,16.00029999718755,0.17963,0.14806447953509982,1.0,1.0
blastedlands,ablation_no_smooth,50,10.242295839999999,5.560743279394632,1.1,0.8774964387392122,9.88,4.827587389162417,0.174274,0.08527358749343199,1.0,1.0
blastedlands,astar_euclidean,50,10.242295839999999,5.560743279394632,3.46,3.093283045568252,25.6,22.38392280186831,0.20981000000000002,0.17473904915616315,1.0,1.0
blastedlands,astar_octile,50,10.242295839999999,5.560743279394632,1.9,1.5132745950421556,18.48,16.00029999718755,0.17973399999999998,0.14937625461899895,1.0,1.0
blastedlands,dijkstra,50,10.242295839999999,5.560743279394632,1.6,1.1489125293076057,307.54,273.6136845992905,2.1332280000000003,1.9891251359369024,1.0,1.0
blastedlands,improved_ours,50,9.675116319999999,5.217581643938649,0.08,0.33704599092705434,9.88,4.827587389162417,0.18756799999999998,0.09378456683271506,1.0,1.0
blastedlands,weighted_1.2,50,10.242295839999999,5.560743279394632,1.0,0.6928203230275509,9.78,4.683118619040095,0.105436,0.051214262700931275,1.0,1.0
bloodvenomfalls,ablation_no_adapt,50,9.787983480000001,5.223558613797583,0.08,0.33704599092705434,18.8,17.56587601003719,0.17790999999999996,0.16155936277418279,1.0,1.0
bloodvenomfalls,ablation_no_smooth,50,10.315433,5.47104767050435,1.06,0.7592101158440923,10.18,5.519746370984811,0.181416,0.0896732342675338,1.0,1.0
bloodvenomfalls,astar_euclidean,50,10.315433,5.47104767050435,3.1,2.3769728648009427,25.46,22.376961366548407,0.20792199999999997,0.1729758529853228,1.0,1.0
bloodvenomfalls,astar_octile,50,10.315433,5.47104767050435,1.56,1.2191800523302536,18.8,17.56587601003719,0.173538,0.14069226402329305,1.0,1.0
bloodvenomfalls,dijkstra,50,10.315433,5.47104767050435,1.5,1.118033988749895,339.2,294.8978128097935,2.4308660000000004,2.3452036991792418,1.0,1.0
bloodvenomfalls,improved_ours,50,9.787983480000001,5.223558613797583,0.08,0.33704599092705434,10.18,5.519746370984811,0.32925400000000005,1.0173229530901189,1.0,1.0
bloodvenomfalls,weighted_1.2,50,10.315433,5.47104767050435,1.04,0.7472616676907762,10.42,6.600272721638099,0.10622200000000001,0.05858928328628027,1.0,1.0
bootybay,ablation_no_adapt,50,9.51612988,5.534664894575902,0.02,0.13999999999999999,17.44,16.90462658564217,0.200688,0.18860168359799973,1.0,1.0
bootybay,ablation_no_smooth,50,9.977787939999999,5.837745504768975,0.76,0.6183849933496123,9.8,5.469917732470938,0.20022800000000004,0.11859365925714578,1.0,1.0
bootybay,astar_euclidean,50,9.977787939999999,5.837745504768975,2.54,2.325596697624074,23.38,21.412977373546163,0.22503800000000002,0.19547027384234156,1.0,1.0
bootybay,astar_octile,50,9.977787939999999,5.837745504768975,1.44,1.3734627770711516,17.44,16.90462658564217,0.18888,0.16483427434851042,1.0,1.0
bootybay,dijkstra,50,9.977787939999999,5.837745504768975,1.28,1.2335315156087419,344.1,327.7321009605254,2.877052,2.8452670009853205,1.0,1.0
bootybay,improved_ours,50,9.52170284,5.53943917006056,0.02,0.13999999999999999,9.8,5.469917732470938,0.345814,1.0177093425944364,1.0,1.0
bootybay,weighted_1.2,50,9.977787939999999,5.837745504768975,0.74,0.5936328831862332,9.76,5.4389704908190115,0.11640799999999998,0.06889284676945785,1.0,1.0
brc000d,ablation_no_adapt,50,9.69561552,5.4790500077816455,0.14,0.34698703145794946,15.3,13.935924798878617,0.14226,0.12071006751717107,1.0,1.0
brc000d,ablation_no_smooth,50,10.22489472,5.745747309512718,1.5,1.445683229480096,10.3,5.724508712544685,0.168808,0.08964949267006479,1.0,1.0
brc000d,astar_euclidean,50,10.20832618,5.725947559413222,3.06,2.533061388912633,23.28,20.013035751729422,0.17894000000000002,0.14748833309790982,1.0,1.0
brc000d,astar_octile,50,10.20832618,5.725947559413222,1.8,1.50996688705415,15.3,13.935924798878617,0.14406,0.11726661929125441,1.0,1.0
brc000d,dijkstra,50,10.20832618,5.725947559413222,1.58,1.3429817571359635,312.26,280.49348013813085,2.331172,2.7421411888551614,1.0,1.0
brc000d,improved_ours,50,9.704510840000001,5.4902976725612875,0.16,0.36660605559646714,10.3,5.724508712544685,0.17754999999999999,0.09829737178582142,1.0,1.0
