run_id,map_type,map_name,obstacle_ratio,task_id,optimal_length,algorithm,success,path_length,turn_count,expanded_nodes,runtime_ms,collision_free
exp_v1_longpath,street,Berlin_0_1024,0.2421,4,1537.677415,weighted_1.2,True,1553.417531,135,75466,777.6830,True
exp_v1_longpath,street,Berlin_0_1024,0.2421,4,1537.677415,improved_ours,True,1459.388830,9,45200,684.5125,True
exp_v1_longpath,street,Berlin_0_1024,0.2421,4,1537.677415,ablation_no_adapt,True,1461.610937,7,153953,1734.4929,True
exp_v1_longpath,street,Berlin_0_1024,0.2421,4,1537.677415,ablation_no_smooth,True,1614.370850,186,45200,705.8253,True
exp_v1_longpath,street,Berlin_1_256,0.2746,0,363.333044,astar_euclidean,True,363.333044,103,19253,156.3435,True
exp_v1_longpath,street,Berlin_1_256,0.2746,0,363.333044,astar_octile,True,363.333044,49,13786,114.5133,True
exp_v1_longpath,street,Berlin_1_256,0.2746,0,363.333044,weighted_1.2,True,365.333044,69,3526,37.4214,True
exp_v1_longpath,street,Berlin_1_256,0.2746,0,363.333044,improved_ours,True,350.213209,17,2776,33.5317,True
exp_v1_longpath,street,Berlin_1_256,0.2746,0,363.333044,ablation_no_adapt,True,343.408164,16,13786,144.4172,True
exp_v1_longpath,street,Berlin_1_256,0.2746,0,363.333044,ablation_no_smooth,True,382.462987,93,2776,32.6518,True
exp_v1_longpath,street,Berlin_1_256,0.2746,1,362.989899,astar_euclidean,True,362.989899,86,16649,126.4535,True
exp_v1_longpath,street,Berlin_1_256,0.2746,1,362.989899,astar_octile,True,362.989899,52,12070,103.8264,True
exp_v1_longpath,street,Berlin_1_256,0.2746,1,362.989899,weighted_1.2,True,364.646753,63,6580,60.5387,True
exp_v1_longpath,street,Berlin_1_256,0.2746,1,362.989899,improved_ours,True,345.104982,15,6779,86.3640,True
exp_v1_longpath,street,Berlin_1_256,0.2746,1,362.989899,ablation_no_adapt,True,344.810013,12,12070,116.9939,True
exp_v1_longpath,street,Berlin_1_256,0.2746,1,362.989899,ablation_no_smooth,True,384.847763,76,6779,88.9387,True
exp_v1_longpath,street,Berlin_1_256,0.2746,2,362.575685,astar_euclidean,True,362.575685,48,18575,141.5795,True
exp_v1_longpath,street,Berlin_1_256,0.2746,2,362.575685,astar_octile,True,362.575685,48,14258,124.1605,True
exp_v1_longpath,street,Berlin_1_256,0.2746,2,362.575685,weighted_1.2,True,365.889394,57,5267,44.0770,True
exp_v1_longpath,street,Berlin_1_256,0.2746,2,362.575685,improved_ours,True,356.334452,20,7274,92.4085,True
exp_v1_longpath,street,Berlin_1_256,0.2746,2,362.575685,ablation_no_adapt,True,344.041065,12,14258,121.5121,True
exp_v1_longpath,street,Berlin_1_256,0.2746,2,362.575685,ablation_no_smooth,True,395.646753,93,7274,88.8151,True
exp_v1_longpath,street,Berlin_1_256,0.2746,3,361.989899,astar_euclidean,True,361.989899,36,21433,164.7427,True
exp_v1_longpath,street,Berlin_1_256,0.2746,3,361.989899,astar_octile,True,361.989899,38,16474,139.3192,True
exp_v1_longpath,street,Berlin_1_256,0.2746,3,361.989899,weighted_1.2,True,365.404112,66,6347,55.8297,True
exp_v1_longpath,street,Berlin_1_256,0.2746,3,361.989899,improved_ours,True,350.465473,15,5329,61.6490,True
exp_v1_longpath,street,Berlin_1_256,0.2746,3,361.989899,ablation_no_adapt,True,344.118621,9,16474,133.1412,True
exp_v1_longpath,street,Berlin_1_256,0.2746,3,361.989899,ablation_no_smooth,True,386.190909,101,5329,70.5529,True
exp_v1_longpath,street,Berlin_1_256,0.2746,4,361.575685,astar_euclidean,True,361.575685,64,24031,171.7933,True
exp_v1_longpath,street,Berlin_1_256,0.2746,4,361.575685,astar_octile,True,361.575685,57,20444,215.4626,True
exp_v1_longpath,street,Berlin_1_256,0.2746,4,361.575685,weighted_1.2,True,373.818326,70,10093,90.6356,True
exp_v1_longpath,street,Berlin_1_256,0.2746,4,361.575685,improved_ours,True,343.282957,17,6441,86.0196,True
exp_v1_longpath,street,Berlin_1_256,0.2746,4,361.575685,ablation_no_adapt,True,344.761554,15,20444,179.8050,True
exp_v1_longpath,street,Berlin_1_256,0.2746,4,361.575685,ablation_no_smooth,True,374.261977,84,6441,81.6525,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,0,1567.937300,astar_euclidean,True,1567.937300,111,419266,5406.0312,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,0,1567.937300,astar_octile,True,1567.937300,82,308352,4299.5910,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,0,1567.937300,weighted_1.2,True,1635.049999,279,62245,664.4464,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,0,1567.937300,improved_ours,True,1521.916173,26,38856,636.0485,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,0,1567.937300,ablation_no_adapt,True,1506.545616,18,308352,4202.2643,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,0,1567.937300,ablation_no_smooth,True,1703.351514,387,38856,606.6925,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,1,1567.711903,astar_euclidean,True,1567.711904,152,290469,3320.5123,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,1,1567.711903,astar_octile,True,1567.711904,146,209258,2560.7595,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,1,1567.711903,weighted_1.2,True,1590.907863,187,79823,914.6373,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,1,1567.711903,improved_ours,True,1533.654179,32,82946,1349.9007,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,1,1567.711903,ablation_no_adapt,True,1499.336396,21,209258,2450.1005,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,1,1567.711903,ablation_no_smooth,True,1692.037805,307,82946,1333.1311,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,2,1567.523087,astar_euclidean,True,1567.523087,142,421085,5599.3581,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,2,1567.523087,astar_octile,True,1567.523087,88,307283,4274.0155,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,2,1567.523087,weighted_1.2,True,1606.459162,241,68173,729.4161,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,2,1567.523087,improved_ours,True,1539.457885,28,50770,795.4481,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,2,1567.523087,ablation_no_adapt,True,1510.762473,18,307283,4151.2665,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,2,1567.523087,ablation_no_smooth,True,1705.765727,360,50770,827.0956,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,3,1567.380951,astar_euclidean,True,1567.380951,332,391976,4598.5127,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,3,1567.380951,astar_octile,True,1567.380951,117,244012,2604.3613,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,3,1567.380951,weighted_1.2,True,1586.434775,215,91206,987.0553,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,3,1567.380951,improved_ours,True,1525.829151,45,98258,1602.8385,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,3,1567.380951,ablation_no_adapt,True,1502.130443,23,244012,2496.7925,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,3,1567.380951,ablation_no_smooth,True,1726.452019,407,98258,1682.8376,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,4,1567.037805,astar_euclidean,True,1567.037805,506,404936,4766.8369,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,4,1567.037805,astar_octile,True,1567.037805,161,290182,3217.2228,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,4,1567.037805,weighted_1.2,True,1608.209378,193,110706,1214.4483,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,4,1567.037805,improved_ours,True,1543.523711,54,61139,997.4019,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,4,1567.037805,ablation_no_adapt,True,1479.702904,14,290182,2976.2417,True
exp_v1_longpath,street,Berlin_1_1024,0.2377,4,1567.037805,ablation_no_smooth,True,1719.623592,379,61139,962.2824,True
exp_v1_longpath,wc3,battleground,0.6480,0,531.849855,astar_euclidean,True,531.849855,20,29300,287.0127,True
exp_v1_longpath,wc3,battleground,0.6480,0,531.849855,astar_octile,True,531.849855,38,21244,192.5445,True
exp_v1_longpath,wc3,battleground,0.6480,0,531.849855,weighted_1.2,True,536.820418,32,2437,22.8166,True
exp_v1_longpath,wc3,battleground,0.6480,0,531.849855,improved_ours,True,509.883111,13,3320,48.8068,True
exp_v1_longpath,wc3,battleground,0.6480,0,531.849855,ablation_no_adapt,True,509.603961,11,21244,207.3566,True
exp_v1_longpath,wc3,battleground,0.6480,0,531.849855,ablation_no_smooth,True,554.979797,80,3320,43.8801,True
exp_v1_longpath,wc3,battleground,0.6480,1,531.737157,astar_euclidean,True,531.737157,50,28426,261.9852,True
exp_v1_longpath,wc3,battleground,0.6480,1,531.737157,astar_octile,True,531.737157,44,20946,215.1573,True
exp_v1_longpath,wc3,battleground,0.6480,1,531.737157,weighted_1.2,True,537.536147,37,3225,30.3484,True
exp_v1_longpath,wc3,battleground,0.6480,1,531.737157,improved_ours,True,513.486951,17,4279,55.5681,True
exp_v1_longpath,wc3,battleground,0.6480,1,531.737157,ablation_no_adapt,True,508.220907,11,20946,197.2017,True
exp_v1_longpath,wc3,battleground,0.6480,1,531.737157,ablation_no_smooth,True,574.180808,93,4279,60.3132,True
exp_v1_longpath,wc3,battleground,0.6480,2,531.737157,astar_euclidean,True,531.737157,18,41528,400.1373,True
exp_v1_longpath,wc3,battleground,0.6480,2,531.737157,astar_octile,True,531.737157,25,32509,307.3836,True
exp_v1_longpath,wc3,battleground,0.6480,2,531.737157,weighted_1.2,True,532.565584,19,5655,56.2302,True
exp_v1_longpath,wc3,battleground,0.6480,2,531.737157,improved_ours,True,519.910037,11,5966,77.0815,True
exp_v1_longpath,wc3,battleground,0.6480,2,531.737157,ablation_no_adapt,True,515.349201,8,32509,297.7224,True
exp_v1_longpath,wc3,battleground,0.6480,2,531.737157,ablation_no_smooth,True,547.352380,54,5966,77.0451,True
exp_v1_longpath,wc3,battleground,0.6480,3,531.636652,astar_euclidean,True,531.636652,52,28889,261.7103,True
exp_v1_longpath,wc3,battleground,0.6480,3,531.636652,astar_octile,True,531.636652,28,19436,194.4750,True
exp_v1_longpath,wc3,battleground,0.6480,3,531.636652,weighted_1.2,True,536.707720,34,2366,20.6468,True
exp_v1_longpath,wc3,battleground,0.6480,3,531.636652,improved_ours,True,508.234140,16,2860,45.2657,True
exp_v1_longpath,wc3,battleground,0.6480,3,531.636652,ablation_no_adapt,True,507.238522,9,19436,204.2913,True
exp_v1_longpath,wc3,battleground,0.6480,3,531.636652,ablation_no_smooth,True,558.038672,94,2860,39.5047,True
exp_v1_longpath,wc3,battleground,0.6480,4,530.737157,astar_euclidean,True,530.737157,44,29071,258.3147,True
exp_v1_longpath,wc3,battleground,0.6480,4,530.737157,astar_octile,True,530.737157,24,22159,193.6261,True
exp_v1_longpath,wc3,battleground,0.6480,4,530.737157,weighted_1.2,True,534.737157,25,3843,35.4497,True
exp_v1_longpath,wc3,battleground,0.6480,4,530.737157,improved_ours,True,518.545602,16,5934,78.7861,True
exp_v1_longpath,wc3,battleground,0.6480,4,530.737157,ablation_no_adapt,True,512.414029,11,22159,195.6685,True
exp_v1_longpath,wc3,battleground,0.6480,4,530.737157,ablation_no_smooth,True,560.796031,69,5934,79.4575,True
exp_v1_longpath,wc3,blastedlands,0.4987,0,542.925974,astar_euclidean,True,542.925974,91,47894,429.1715,True
exp_v1_longpath,wc3,blastedlands,0.4987,0,542.925974,astar_octile,True,542.925974,25,21186,199.0356,True
exp_v1_longpath,wc3,blastedlands,0.4987,0,542.925974,weighted_1.2,True,559.026479,41,2140,19.5330,True
exp_v1_longpath,wc3,blastedlands,0.4987,0,542.925974,improved_ours,True,529.082205,13,4118,52.6191,True
exp_v1_longpath,wc3,blastedlands,0.4987,0,542.925974,ablation_no_adapt,True,526.759098,10,21186,196.1454,True
exp_v1_longpath,wc3,blastedlands,0.4987,0,542.925974,ablation_no_smooth,True,596.180808,125,4118,57.2685,True
exp_v1_longpath,wc3,blastedlands,0.4987,1,542.796031,astar_euclidean,True,542.796031,36,44211,403.8881,True
exp_v1_longpath,wc3,blastedlands,0.4987,1,542.796031,astar_octile,True,542.796031,18,27087,274.4318,True
exp_v1_longpath,wc3,blastedlands,0.4987,1,542.796031,weighted_1.2,True,545.281313,41,4742,40.7351,True
exp_v1_longpath,wc3,blastedlands,0.4987,1,542.796031,improved_ours,True,514.869583,15,5201,69.4743,True
exp_v1_longpath,wc3,blastedlands,0.4987,1,542.796031,ablation_no_adapt,True,515.301068,10,27087,279.2419,True
exp_v1_longpath,wc3,blastedlands,0.4987,1,542.796031,ablation_no_smooth,True,562.653896,119,5201,70.1984,True
exp_v1_longpath,wc3,blastedlands,0.4987,2,542.695526,astar_euclidean,True,542.695526,52,32967,295.9149,True
exp_v1_longpath,wc3,blastedlands,0.4987,2,542.695526,astar_octile,True,542.695526,41,17840,162.9060,True
exp_v1_longpath,wc3,blastedlands,0.4987,2,542.695526,weighted_1.2,True,546.837662,51,2969,34.5489,True
exp_v1_longpath,wc3,blastedlands,0.4987,2,542.695526,improved_ours,True,527.368900,23,3078,38.3998,True
exp_v1_longpath,wc3,blastedlands,0.4987,2,542.695526,ablation_no_adapt,True,515.102968,17,17840,169.3750,True
exp_v1_longpath,wc3,blastedlands,0.4987,2,542.695526,ablation_no_smooth,True,581.198052,98,3078,38.0685,True
exp_v1_longpath,wc3,blastedlands,0.4987,3,542.151370,astar_euclidean,True,542.151370,55,40596,363.8939,True
exp_v1_longpath,wc3,blastedlands,0.4987,3,542.151370,astar_octile,True,542.151370,20,26320,270.1988,True
exp_v1_longpath,wc3,blastedlands,0.4987,3,542.151370,weighted_1.2,True,544.636652,26,3091,27.3544,True
exp_v1_longpath,wc3,blastedlands,0.4987,3,542.151370,improved_ours,True,515.597105,14,3131,38.5914,True
exp_v1_longpath,wc3,blastedlands,0.4987,3,542.151370,ablation_no_adapt,True,512.985724,9,26320,261.0677,True
exp_v1_longpath,wc3,blastedlands,0.4987,3,542.151370,ablation_no_smooth,True,558.938167,63,3131,47.8290,True
exp_v1_longpath,wc3,blastedlands,0.4987,4,541.997041,astar_euclidean,True,541.997041,61,37572,330.5405,True
exp_v1_longpath,wc3,blastedlands,0.4987,4,541.997041,astar_octile,True,541.997041,15,13670,144.6797,True
exp_v1_longpath,wc3,blastedlands,0.4987,4,541.997041,weighted_1.2,True,573.109740,67,4134,37.3515,True
exp_v1_longpath,wc3,blastedlands,0.4987,4,541.997041,improved_ours,True,528.113924,9,5089,68.9890,True
exp_v1_longpath,wc3,blastedlands,0.4987,4,541.997041,ablation_no_adapt,True,522.899632,6,13670,139.0363,True
exp_v1_longpath,wc3,blastedlands,0.4987,4,541.997041,ablation_no_smooth,True,579.737157,112,5089,69.7166,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,0,627.541197,astar_euclidean,True,627.541197,27,55834,493.5989,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,0,627.541197,astar_octile,True,627.541197,26,41926,404.7480,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,0,627.541197,weighted_1.2,True,643.624458,59,25500,247.7635,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,0,627.541197,improved_ours,True,614.298549,23,21674,319.6719,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,0,627.541197,ablation_no_adapt,True,609.249661,12,41926,415.2921,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,0,627.541197,ablation_no_smooth,True,688.369624,145,21674,325.8217,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,1,626.842712,astar_euclidean,True,626.842712,75,52903,468.9508,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,1,626.842712,astar_octile,True,626.842712,34,43901,479.8805,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,1,626.842712,weighted_1.2,True,642.766594,65,15936,155.1291,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,1,626.842712,improved_ours,True,603.870810,19,15621,213.3130,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,1,626.842712,ablation_no_adapt,True,593.330273,13,43901,489.1470,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,1,626.842712,ablation_no_smooth,True,684.239682,167,15621,227.0367,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,2,626.825468,astar_euclidean,True,626.825469,60,51948,493.0236,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,2,626.825468,astar_octile,True,626.825469,23,40867,465.3174,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,2,626.825468,weighted_1.2,True,643.335137,60,14456,146.6702,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,2,626.825468,improved_ours,True,612.105029,23,13935,207.0245,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,2,626.825468,ablation_no_adapt,True,601.808497,12,40867,500.2539,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,2,626.825468,ablation_no_smooth,True,692.038672,160,13935,213.7667,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,3,626.009235,astar_euclidean,True,626.009235,35,54296,482.6784,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,3,626.009235,astar_octile,True,626.009235,29,45440,436.6382,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,3,626.009235,weighted_1.2,True,635.465079,65,14514,127.2335,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,3,626.009235,improved_ours,True,605.954835,19,14938,199.4724,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,3,626.009235,ablation_no_adapt,True,604.886373,15,45440,423.4243,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,3,626.009235,ablation_no_smooth,True,669.867099,139,14938,219.0778,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,4,625.967604,astar_euclidean,True,625.967604,67,46184,404.4645,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,4,625.967604,astar_octile,True,625.967604,27,34611,334.5641,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,4,625.967604,weighted_1.2,True,657.465079,58,15112,141.1107,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,4,625.967604,improved_ours,True,608.026198,15,12055,163.7906,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,4,625.967604,ablation_no_adapt,True,606.077345,13,34611,331.0516,True
exp_v1_longpath,wc3,bloodvenomfalls,0.5573,4,625.967604,ablation_no_smooth,True,674.310750,186,12055,157.7025,True
exp_v1_longpath,wc3,bootybay,0.7149,0,883.173665,astar_euclidean,True,883.173665,82,58382,455.8180,True
exp_v1_longpath,wc3,bootybay,0.7149,0,883.173665,astar_octile,True,883.173665,53,55817,504.4073,True
exp_v1_longpath,wc3,bootybay,0.7149,0,883.173665,weighted_1.2,True,892.286363,104,51470,487.6194,True
exp_v1_longpath,wc3,bootybay,0.7149,0,883.173665,improved_ours,True,846.895807,31,50649,695.4782,True
exp_v1_longpath,wc3,bootybay,0.7149,0,883.173665,ablation_no_adapt,True,842.362855,26,55817,488.0999,True
exp_v1_longpath,wc3,bootybay,0.7149,0,883.173665,ablation_no_smooth,True,915.156421,168,50649,716.4939,True
exp_v1_longpath,wc3,bootybay,0.7149,1,882.416306,astar_euclidean,True,882.416306,63,74268,603.6020,True
exp_v1_longpath,wc3,bootybay,0.7149,1,882.416306,astar_octile,True,882.416306,56,73941,725.2361,True
exp_v1_longpath,wc3,bootybay,0.7149,1,882.416306,weighted_1.2,True,885.730014,130,69668,663.2842,True
exp_v1_longpath,wc3,bootybay,0.7149,1,882.416306,improved_ours,True,842.334909,27,66165,976.0092,True
exp_v1_longpath,wc3,bootybay,0.7149,1,882.416306,ablation_no_adapt,True,847.236785,25,73941,697.5399,True
exp_v1_longpath,wc3,bootybay,0.7149,1,882.416306,ablation_no_smooth,True,895.730014,208,66165,929.7456,True
exp_v1_longpath,wc3,bootybay,0.7149,2,881.943217,astar_euclidean,True,881.943218,58,70432,559.2308,True
exp_v1_longpath,wc3,bootybay,0.7149,2,881.943217,astar_octile,True,881.943218,54,67776,621.8240,True
exp_v1_longpath,wc3,bootybay,0.7149,2,881.943217,weighted_1.2,True,883.600072,60,56076,492.5257,True
exp_v1_longpath,wc3,bootybay,0.7149,2,881.943217,improved_ours,True,844.343012,28,55345,773.5670,True
exp_v1_longpath,wc3,bootybay,0.7149,2,881.943217,ablation_no_adapt,True,840.656804,24,67776,676.0327,True
exp_v1_longpath,wc3,bootybay,0.7149,2,881.943217,ablation_no_smooth,True,910.126984,156,55345,722.7294,True
exp_v1_longpath,wc3,bootybay,0.7149,3,881.931024,astar_euclidean,True,881.931024,61,73192,575.4380,True
exp_v1_longpath,wc3,bootybay,0.7149,3,881.931024,astar_octile,True,881.931024,50,72491,728.9343,True
exp_v1_longpath,wc3,bootybay,0.7149,3,881.931024,weighted_1.2,True,882.759451,57,63981,602.1159,True
exp_v1_longpath,wc3,bootybay,0.7149,3,881.931024,improved_ours,True,842.995273,23,57901,828.4612,True
exp_v1_longpath,wc3,bootybay,0.7149,3,881.931024,ablation_no_adapt,True,845.676951,23,72491,697.4350,True
exp_v1_longpath,wc3,bootybay,0.7149,3,881.931024,ablation_no_smooth,True,891.345238,159,57901,815.5613,True
exp_v1_longpath,wc3,bootybay,0.7149,4,881.717821,astar_euclidean,True,881.717821,52,72534,564.7192,True
exp_v1_longpath,wc3,bootybay,0.7149,4,881.717821,astar_octile,True,881.717821,53,71839,680.1796,True
exp_v1_longpath,wc3,bootybay,0.7149,4,881.717821,weighted_1.2,True,884.203102,108,61098,560.8754,True
exp_v1_longpath,wc3,bootybay,0.7149,4,881.717821,improved_ours,True,845.548699,26,56185,759.2020,True
exp_v1_longpath,wc3,bootybay,0.7149,4,881.717821,ablation_no_adapt,True,848.815282,25,71839,713.3726,True
exp_v1_longpath,wc3,bootybay,0.7149,4,881.717821,ablation_no_smooth,True,902.345238,185,56185,751.4489,True
exp_v1_longpath,wc3,darkforest,0.6194,0,602.423448,astar_euclidean,True,602.423448,33,33486,343.9128,True
exp_v1_longpath,wc3,darkforest,0.6194,0,602.423448,astar_octile,True,602.423448,34,21208,228.5456,True
exp_v1_longpath,wc3,darkforest,0.6194,0,602.423448,weighted_1.2,True,609.050865,46,5289,45.7021,True
exp_v1_longpath,wc3,darkforest,0.6194,0,602.423448,improved_ours,True,569.429122,20,10259,141.6638,True
exp_v1_longpath,wc3,darkforest,0.6194,0,602.423448,ablation_no_adapt,True,564.731718,11,21208,229.2678,True
exp_v1_longpath,wc3,darkforest,0.6194,0,602.423448,ablation_no_smooth,True,662.121933,117,10259,146.4206,True
exp_v1_longpath,wc3,darkforest,0.6194,1,602.310750,astar_euclidean,True,602.310750,225,56569,541.7295,True
exp_v1_longpath,wc3,darkforest,0.6194,1,602.310750,astar_octile,True,602.310750,37,48137,543.2142,True
exp_v1_longpath,wc3,darkforest,0.6194,1,602.310750,weighted_1.2,True,608.109740,48,11091,104.6646,True
exp_v1_longpath,wc3,darkforest,0.6194,1,602.310750,improved_ours,True,606.951450,27,34395,544.3515,True
exp_v1_longpath,wc3,darkforest,0.6194,1,602.310750,ablation_no_adapt,True,570.917099,15,48137,529.9294,True
exp_v1_longpath,wc3,darkforest,0.6194,1,602.310750,ablation_no_smooth,True,684.612265,172,34395,508.4504,True
exp_v1_longpath,wc3,darkforest,0.6194,2,602.038672,astar_euclidean,True,602.038672,41,48613,434.8798,True
exp_v1_longpath,wc3,darkforest,0.6194,2,602.038672,astar_octile,True,602.038672,36,40036,373.1690,True
exp_v1_longpath,wc3,darkforest,0.6194,2,602.038672,weighted_1.2,True,603.695526,40,19875,195.6025,True
exp_v1_longpath,wc3,darkforest,0.6194,2,602.038672,improved_ours,True,573.315514,17,18367,281.0946,True
exp_v1_longpath,wc3,darkforest,0.6194,2,602.038672,ablation_no_adapt,True,569.717675,14,40036,378.9067,True
exp_v1_longpath,wc3,darkforest,0.6194,2,602.038672,ablation_no_smooth,True,632.440692,139,18367,264.2002,True
exp_v1_longpath,wc3,darkforest,0.6194,3,601.938167,astar_euclidean,True,601.938167,36,51463,445.0197,True
exp_v1_longpath,wc3,darkforest,0.6194,3,601.938167,astar_octile,True,601.938167,34,43832,398.6864,True
exp_v1_longpath,wc3,darkforest,0.6194,3,601.938167,weighted_1.2,True,603.595021,41,21572,211.1559,True
exp_v1_longpath,wc3,darkforest,0.6194,3,601.938167,improved_ours,True,571.112583,13,19584,270.5245,True
exp_v1_longpath,wc3,darkforest,0.6194,3,601.938167,ablation_no_adapt,True,570.055661,17,43832,392.3264,True
exp_v1_longpath,wc3,darkforest,0.6194,3,601.938167,ablation_no_smooth,True,637.754401,170,19584,267.0597,True
exp_v1_longpath,wc3,darkforest,0.6194,4,601.352380,astar_euclidean,True,601.352380,67,37524,332.0319,True
exp_v1_longpath,wc3,darkforest,0.6194,4,601.352380,astar_octile,True,601.352380,36,27287,284.2296,True
exp_v1_longpath,wc3,darkforest,0.6194,4,601.352380,weighted_1.2,True,607.151370,51,7354,67.2113,True
exp_v1_longpath,wc3,darkforest,0.6194,4,601.352380,improved_ours,True,567.412922,15,8089,109.6923,True
exp_v1_longpath,wc3,darkforest,0.6194,4,601.352380,ablation_no_adapt,True,566.448213,12,27287,279.0119,True
exp_v1_longpath,wc3,darkforest,0.6194,4,601.352380,ablation_no_smooth,True,638.908730,117,8089,113.6553,True
