map_name,algorithm,n_total,n_success,n_timeout,timeout_rate,path_length_mean,path_length_std,turn_count_mean,expanded_mean,search_ms_mean,total_ms_mean,success_rate,collision_free_rate
arena2,improved_ours,20,20,0,0.0000,350.277821,2.937937,17.3500,8521.90,114.6979,119.0860,1.0000,1.0000
arena2,weighted_1.2,20,20,0,0.0000,370.501551,7.696898,60.5500,9447.40,84.7701,84.7701,1.0000,1.0000
battleground,ablation_no_adapt,20,20,0,0.0000,506.938247,3.442509,12.3000,22614.50,220.5349,230.6197,1.0000,1.0000
battleground,ablation_no_smooth,20,20,0,0.0000,559.599332,11.602054,88.8000,4613.45,64.7183,64.7183,1.0000,1.0000
battleground,astar_euclidean,20,20,0,0.0000,528.046345,2.773329,50.3500,31474.70,289.2008,289.2008,1.0000,1.0000
battleground,astar_octile,20,20,0,0.0000,528.046345,2.773329,27.9500,22614.50,220.0558,220.0558,1.0000,1.0000
battleground,dijkstra,20,20,0,0.0000,528.046345,2.773329,24.7500,91430.85,776.2444,776.2444,1.0000,1.0000
battleground,improved_ours,20,20,0,0.0000,510.803688,6.193713,16.3000,4613.45,65.6022,75.8005,1.0000,1.0000
battleground,weighted_1.2,20,20,0,0.0000,533.884318,5.569030,35.8000,3630.20,35.6448,35.6448,1.0000,1.0000
blastedlands,ablation_no_adapt,20,20,0,0.0000,519.171373,5.615062,11.7500,25741.45,265.5537,276.5637,1.0000,1.0000
blastedlands,ablation_no_smooth,20,20,0,0.0000,580.332070,11.529984,102.6500,4960.80,70.5384,70.5384,1.0000,1.0000
blastedlands,astar_euclidean,20,20,0,0.0000,539.799123,2.157054,68.0500,44157.10,396.4069,396.4069,1.0000,1.0000
blastedlands,astar_octile,20,20,0,0.0000,539.799123,2.157054,25.6000,25741.45,269.0402,269.0402,1.0000,1.0000
blastedlands,dijkstra,20,20,0,0.0000,539.799123,2.157054,22.7000,130568.70,1084.7648,1084.7648,1.0000,1.0000
blastedlands,improved_ours,20,20,0,0.0000,527.852400,10.130327,19.1000,4960.80,71.8566,81.3229,1.0000,1.0000
blastedlands,weighted_1.2,20,20,0,0.0000,554.859130,9.930731,49.8500,4692.70,48.7558,48.7558,1.0000,1.0000
bloodvenomfalls,ablation_no_adapt,20,20,0,0.0000,601.694574,7.017353,16.2500,46364.25,472.0196,481.9118,1.0000,1.0000
bloodvenomfalls,ablation_no_smooth,20,20,0,0.0000,683.181103,15.751273,164.1000,21872.15,320.8867,320.8867,1.0000,1.0000
bloodvenomfalls,astar_euclidean,20,20,0,0.0000,623.577445,2.278346,66.7000,57427.20,513.5718,513.5718,1.0000,1.0000
bloodvenomfalls,astar_octile,20,20,0,0.0000,623.577445,2.278346,35.2000,46364.25,478.6274,478.6274,1.0000,1.0000
